"sep=,"
!defined(ONLY64),1
!(defined(ONLY64)),1
((defined(_WIN32)) && (defined(_MSC_VER))) && (!(defined(_M_IX86))),3
!(!defined(JEMALLOC_EXTRA_SIZE_CHECK)),1
((!(defined(_WIN32))) && (!(defined(JEMALLOC_PURGE_MADVISE_FREE)))) && (!(defined(JEMALLOC_PURGE_MADVISE_DONTNEED) && !defined(JEMALLOC_PURGE_MADVISE_DONTNEED_ZEROS))),4
!(!defined(HARDSTACKTESTS)),1
(((!(defined(__linux__))) && (!((defined __FreeBSD__ || defined __OpenBSD__)))) && (!(defined __NetBSD__))) && (!(defined __HAIKU__)),5
(defined(RTREE_LEAF_COMPACT)) && (defined(__aarch64__)),2
defined(luaall_c),1
(defined(JEMALLOC_PROC_SYS_VM_OVERCOMMIT_MEMORY)) && (!(defined(JEMALLOC_USE_SYSCALL) && defined(SYS_close))),3
defined(LUA_CORE),1
defined(LUA_DEBUG),1
(defined(_WIN32)) && (defined(read)),2
((((((defined(HAVE_BACKTRACE)) && (!(defined(__APPLE__) && !defined(MAC_OS_X_VERSION_10_6)))) && (!(defined(__APPLE__) && defined(MAC_OS_X_VERSION_10_6)))) && (!(defined(__linux__)))) && (defined(__FreeBSD__))) && (!(defined(__i386__)))) && (!(defined(__x86_64__))),7
!defined(HLOG),1
((defined(__unix__) || defined(__unix) || defined(unix) || (defined(__APPLE__) && defined(__MACH__))) && (defined(CTL_HW) && (defined(HW_MEMSIZE) || defined(HW_PHYSMEM64)))) && (defined(HW_MEMSIZE)),8
(!(defined(_WIN32))) && (!(defined(JEMALLOC_STRERROR_R_RETURNS_CHAR_WITH_GNU_SOURCE) && defined(_GNU_SOURCE))),3
(!defined(LZF_USE_OFFSETS)) && (!(defined (WIN32))),2
defined(LOCALTIME_TEST_MAIN),1
(defined(ONLY64) && !defined(BIG_ENDIAN64)) && (defined(__GNUC__)),3
(defined(USE_OPENSSL)) && (defined(USE_CRYPTO_LOCKS)),2
(!defined(HAVE_ALTIVEC)) && (!defined(HAVE_SSE2)),2
defined(__HAIKU__),1
!defined(REDIS_NO_SANITIZE),1
(defined(_MSC_VER)) && (!defined(strcasecmp)),2
defined(USE_JEMALLOC) && defined(__linux__),2
(!defined(STRICT_ALIGN)) && (!(defined(__i386) || defined (__amd64))),3
((((defined(__i386__) || defined(JEMALLOC_HAVE_BUILTIN_CLZ)) && (!defined(__s390__)))) && (!((defined(__i386__))))) && ((defined(JEMALLOC_HAVE_BUILTIN_CLZ))),3
(!(LG_SIZEOF_LONG == 3)) && (!(LG_SIZEOF_LONG_LONG == 3)),2
defined(__has_attribute),1
!(defined(JEMALLOC_USE_SYSCALL) && defined(SYS_read)),2
defined(__APPLE__) || (defined(__linux__) && defined(__GLIBC__)) || defined(__FreeBSD__) || ((defined(__OpenBSD__) || defined(__NetBSD__)) && defined(USE_BACKTRACE))|| defined(__DragonFly__) || (defined(__UCLIBC__) && defined(__UCLIBC_HAS_BACKTRACE__)),10
(defined(JEMALLOC_SYSCTL_VM_OVERCOMMIT)) && (defined(__FreeBSD__) && defined(VM_OVERCOMMIT)),3
(((!(defined(JEMALLOC_GCC_ATOMIC_ATOMICS))) && (!(defined(JEMALLOC_GCC_SYNC_ATOMICS)))) && (!(defined(_MSC_VER)))) && (defined(JEMALLOC_C11_ATOMICS)),4
defined(HAVE_ACCEPT4),1
defined(BIG_ENDIAN64) && !defined(ONLY64),2
defined(LUA_COMPAT_MOD),1
BYTE_ORDER == LITTLE_ENDIAN,2
(defined __NetBSD__ || defined __FreeBSD__ || defined __OpenBSD__),3
(!defined(LG_QUANTUM)) && (defined(__or1k__)),2
((!(RTREE_NSB <= 10)) && (!(RTREE_NSB <= 36))) && (RTREE_NSB <= 52),1
defined(JEMALLOC_PREFIX),1
defined(JEMALLOC_DSS),1
defined(PAGE_MASK),1
((((((defined(HAVE_BACKTRACE)) && (!(defined(__APPLE__) && defined(MAC_OS_X_VERSION_10_6)))) && (defined(__linux__))) && (!(defined(__i386__) || ((defined(__X86_64__) || defined(__x86_64__)) && defined(__ILP32__))))) && (!(defined(__X86_64__) || defined(__x86_64__)))) && (!(defined(__aarch64__)))) && (defined(__arm__)),10
(!(UINTPTR_MAX == 0xffffffff)) && (!(UINTPTR_MAX == 0xffffffffffffffff)),1
!defined(HAVE_ACCEPT4),1
BITS_32,1
(((!(defined(__i386__) || defined(__x86_64__))) && (!(defined(__ppc64__)))) && (!(defined(__ppc__)))) && (defined(__sparc__) && defined(__arch64__)),6
(((((defined(BITMAP_USE_TREE)) && (!(LG_BITMAP_MAXBITS <= LG_BITMAP_GROUP_NBITS))) && (!(LG_BITMAP_MAXBITS <= LG_BITMAP_GROUP_NBITS * 2))) && (!(LG_BITMAP_MAXBITS <= LG_BITMAP_GROUP_NBITS * 3))) && (!(LG_BITMAP_MAXBITS <= LG_BITMAP_GROUP_NBITS * 4))) && (LG_BITMAP_MAXBITS <= LG_BITMAP_GROUP_NBITS * 5),3
(defined(REDIS_TEST)) && (0),1
((!(defined(_MSC_VER) && !defined(__clang__))) && ((defined(__GNUC__) && ((__GNUC__ > 4) || ((__GNUC__ == 4) && (__GNUC_MINOR__ > 5)))) || defined(__clang__))) && (defined(__GNUC__) && !defined(__clang__) && (__GNUC__ >= 7)),4
((!(defined(_WIN32))) && (!(defined(JEMALLOC_HAVE_CLOCK_MONOTONIC_COARSE)))) && (defined(JEMALLOC_HAVE_CLOCK_MONOTONIC)),3
defined(DISABLE_INVALID_NUMBERS),1
(((((defined(HAVE_BACKTRACE)) && (!(defined(__APPLE__) && defined(MAC_OS_X_VERSION_10_6)))) && (defined(__linux__))) && (!(defined(__i386__) || ((defined(__X86_64__) || defined(__x86_64__)) && defined(__ILP32__))))) && (!(defined(__X86_64__) || defined(__x86_64__)))) && (defined(__aarch64__)),9
(!defined(LG_QUANTUM)) && ((defined(__amd64__) || defined(__x86_64__) || defined(_M_X64))),4
(!(RTREE_HEIGHT == 1)) && (RTREE_HEIGHT == 2),1
(!(defined(HAVE_EVPORT))) && (!(defined(HAVE_EPOLL))),2
((!defined(LZF_USE_OFFSETS)) && (!(defined (WIN32)))) && (__cplusplus > 199711L),3
!defined(not_reached),1
INIT_HTAB,1
(defined(_WIN32)) && (defined(JEMALLOC_LAZY_LOCK)),2
(((!(defined(_WIN32))) && (!((defined(JEMALLOC_OS_UNFAIR_LOCK))))) && (!((defined(JEMALLOC_MUTEX_INIT_CB))))) && (defined(JEMALLOC_DEBUG)),4
!defined(HAVE_MALLOC_SIZE),1
(defined(_MSC_VER)) && (defined(_WIN64)),2
((defined(JEMALLOC_IS_MALLOC) && defined(JEMALLOC_GLIBC_MALLOC_HOOK)) && (defined(CPU_COUNT))) && (defined(JEMALLOC_OVERRIDE___LIBC_MEMALIGN)),4
ULTRA_FAST,1
!(RTREE_HEIGHT > 1),1
!defined(MEXP),1
!(defined(DISABLE_INVALID_NUMBERS) && !defined(USE_INTERNAL_FPCONV)),2
defined(luac_c),1
((!(RTREE_HEIGHT == 1)) && (!(RTREE_HEIGHT == 2))) && (!(RTREE_HEIGHT == 3)),1
!defined(HAVE_DEFRAG),1
defined(__X86_64__) || defined(__x86_64__) || defined (__i386__) || defined (__aarch64__) || defined (__arm64__),5
LG_SIZEOF_INT == 2,1
defined(INCLUDE_UNRELEASED_KEYSPEC_API),1
defined(LUA_USELONGLONG),1
defined(JEMALLOC_CACHE_OBLIVIOUS),1
(defined(USE_SETCPUAFFINITY)) && (defined(__FreeBSD__)),2
!(defined(_GNU_SOURCE)),1
defined(JEMALLOC_PROC_SYS_VM_OVERCOMMIT_MEMORY),1
!(defined(JEMALLOC_HAVE_SECURE_GETENV)),1
!(defined(HAVE_LIBSYSTEMD)),1
!(!defined(__sun)),1
(((defined(__i386__) || defined(JEMALLOC_HAVE_BUILTIN_CLZ)) && (!defined(__s390__)))) && ((defined(__i386__))),3
DEFAULT_ENCODE_KEEP_BUFFER > 0,1
(((defined(JEMALLOC_PROC_SYS_VM_OVERCOMMIT_MEMORY)) && (!(defined(JEMALLOC_USE_SYSCALL) && defined(SYS_open)))) && (!(defined(JEMALLOC_USE_SYSCALL) && defined(SYS_openat)))) && (defined(O_CLOEXEC)),5
AVOID_ERRNO,1
((defined(lua_c) || defined(luaall_c)) && (!(defined(LUA_USE_ISATTY)))) && (!(defined(LUA_WIN))),4
(((((!(MEXP == 607)) && (!(MEXP == 1279))) && (!(MEXP == 2281))) && (!(MEXP == 4253))) && (!(MEXP == 11213))) && (MEXP == 19937),1
EV_MULTIPLICITY,1
defined(JEMALLOC_BACKGROUND_THREAD) || defined(JEMALLOC_LAZY_LOCK),2
!(LG_SIZEOF_PTR == 2),1
((((defined(HAVE_BACKTRACE)) && (!(defined(__APPLE__) && defined(MAC_OS_X_VERSION_10_6)))) && (!(defined(__linux__)))) && (defined(__FreeBSD__))) && (defined(__x86_64__)),6
(!(defined(__FreeBSD__))) && (defined(_WIN32)),2
((!(defined(HAVE_PROC_SOMAXCONN))) && (!(defined(HAVE_SYSCTL_KIPC_SOMAXCONN)))) && (defined(HAVE_SYSCTL_KERN_SOMAXCONN)),3
((!(defined(_WIN32))) && (defined(JEMALLOC_PURGE_MADVISE_FREE))) && (!(defined(MADV_FREE))),3
defined(USE_PROCESSOR_CLOCK) && defined(__aarch64__),2
defined(__GNUC__) && __GNUC__ >= 7,1
defined(not_reached),1
LUAI_BITSINT >= 32,1
(defined(JEMALLOC_PTHREAD_CREATE_WRAPPER)) && (defined(JEMALLOC_LAZY_LOCK)),2
(defined(USE_OPENSSL)) && (defined(SSL_OP_NO_COMPRESSION)),2
defined(HIREDIS_TEST_SSL),1
!defined(JEMALLOC_ALLOC_JUNK),1
!defined(LG_QUANTUM),1
!defined(LUACMSGPACK_MAX_NESTING),1
RTREE_HEIGHT > 1,1
((!(defined(_WIN32))) && (!((defined(JEMALLOC_OS_UNFAIR_LOCK))))) && (!((defined(JEMALLOC_MUTEX_INIT_CB)))),3
defined(JEMALLOC_JET),1
(!(defined(JEMALLOC_GCC_ATOMIC_ATOMICS))) && (defined(JEMALLOC_GCC_SYNC_ATOMICS)),2
((!HAVE_SETPROCTITLE) && ((defined __linux || defined __APPLE__))) && (!(defined(HAVE_CLEARENV))),4
!(LUA_VERSION_NUM < 503),1
!(LUAI_BITSINT > 26),1
(((defined(JEMALLOC_PROC_SYS_VM_OVERCOMMIT_MEMORY)) && (!(defined(JEMALLOC_USE_SYSCALL) && defined(SYS_open)))) && (!(defined(JEMALLOC_USE_SYSCALL) && defined(SYS_openat)))) && (!(defined(O_CLOEXEC))),5
!(!defined(REDIS_TEST_VERBOSE)),1
(!(defined(luaall_c))) && (defined(__GNUC__) && ((__GNUC__*100 + __GNUC_MINOR__) >= 302) && defined(__ELF__)),4
((((defined(HAVE_BACKTRACE)) && (!(defined(__APPLE__) && defined(MAC_OS_X_VERSION_10_6)))) && (!(defined(__linux__)))) && (!(defined(__FreeBSD__)))) && (defined(__OpenBSD__)),6
(((!((defined(__i386__) || defined(__amd64__) || defined(__x86_64__)))) && (!((defined(_MSC_VER))))) && (!((defined(JEMALLOC_HAVE_BUILTIN_CLZ))))) && ((LG_SIZEOF_PTR == 3)),6
(!(defined(HAVE_EVPORT))) && (defined(HAVE_EPOLL)),2
!(defined(JEMALLOC_GCC_ATOMIC_ATOMICS) || defined(JEMALLOC_GCC_SYNC_ATOMICS) || defined(_MSC_VER)),3
!(defined(__GNUC__) || defined(__clang__)),2
(!defined(_MSC_STDINT_H_)) && (!defined(__cplusplus) || defined(__STDC_LIMIT_MACROS)),3
(defined(JEMALLOC_IS_MALLOC) && defined(JEMALLOC_GLIBC_MALLOC_HOOK)) && (defined(JEMALLOC_GLIBC_MEMALIGN_HOOK)),3
((defined(JEMALLOC_IS_MALLOC) && defined(JEMALLOC_GLIBC_MALLOC_HOOK)) && (defined(CPU_COUNT))) && (defined(JEMALLOC_OVERRIDE___LIBC_CALLOC)),4
(defined(loslib_c) || defined(luaall_c)) && (defined(LUA_USE_MKSTEMP)),3
(((((((((!(MEXP == 607)) && (!(MEXP == 1279))) && (!(MEXP == 2281))) && (!(MEXP == 4253))) && (!(MEXP == 11213))) && (!(MEXP == 19937))) && (!(MEXP == 44497))) && (!(MEXP == 86243))) && (!(MEXP == 132049))) && (MEXP == 216091),1
defined(RUSAGE_THREAD),1
!((LONG_MAX == LLONG_MAX)),2
!defined(__PGI),1
((!(defined(_WIN32))) && ((defined(JEMALLOC_OS_UNFAIR_LOCK)))) && (!(defined(JEMALLOC_DEBUG))),3
!(LUA_VERSION_NUM < 502),1
defined(SIPHASH_TEST),1
defined(lzf_movsb),1
((((((defined(HAVE_BACKTRACE)) && (!(defined(__APPLE__) && defined(MAC_OS_X_VERSION_10_6)))) && (!(defined(__linux__)))) && (!(defined(__FreeBSD__)))) && (!(defined(__OpenBSD__)))) && (!(defined(__NetBSD__)))) && (defined(__DragonFly__)),8
SIZE_Bx < LUAI_BITSINT-1,3
((!defined(REDISMODULE_CORE)) && (!defined(REDISMODULE_ATTR_COMMON))) && (!(defined(__GNUC__) && !(defined(__clang__) && defined(__cplusplus)))),5
!(defined(JEMALLOC_MUTEX_INIT_CB)),1
(!defined(_MSC_STDINT_H_)) && (!defined(__cplusplus) || defined(__STDC_CONSTANT_MACROS)),3
((defined(_WIN32)) && (defined(_MSC_VER))) && (defined(_M_IX86)),3
(((((((defined(HAVE_BACKTRACE)) && (!(defined(__APPLE__) && defined(MAC_OS_X_VERSION_10_6)))) && (!(defined(__linux__)))) && (!(defined(__FreeBSD__)))) && (!(defined(__OpenBSD__)))) && (defined(__NetBSD__))) && (!(defined(__x86_64__)))) && (!(defined(__i386__))),9
(((defined(JEMALLOC_PROC_SYS_VM_OVERCOMMIT_MEMORY)) && (!(defined(JEMALLOC_USE_SYSCALL) && defined(SYS_open)))) && (defined(JEMALLOC_USE_SYSCALL) && defined(SYS_openat))) && (defined(O_CLOEXEC)),5
(!(defined(_WIN32))) && (defined(__FreeBSD__)),2
(!(!defined(__ATOMIC_VAR_FORCE_SYNC_MACROS) && defined(__STDC_VERSION__) && (__STDC_VERSION__ >= 201112L) && !defined(__STDC_NO_ATOMICS__))) && (!defined(__ATOMIC_VAR_FORCE_SYNC_MACROS) && (!defined(__clang__) || !defined(__APPLE__) || __apple_build_version__ > 4210057) && defined(__ATOMIC_RELAXED) && defined(__ATOMIC_SEQ_CST)),8
(((defined(HAVE_BACKTRACE)) && (!(defined(__APPLE__) && !defined(MAC_OS_X_VERSION_10_6)))) && (!(defined(__APPLE__) && defined(MAC_OS_X_VERSION_10_6)))) && (defined(__linux__)),4
((!defined(_MSC_STDINT_H_)) && (!defined(_W64))) && (!(!defined(__midl) && (defined(_X86_) || defined(_M_IX86)) && _MSC_VER >= 1300)),6
(defined(LUA_NUMBER_DOUBLE) && !defined(LUA_ANSI) && !defined(__SSE2__) && (defined(__i386) || defined (_M_IX86) || defined(__i386__))) && (defined(_MSC_VER)),7
defined(__i386__) || defined(__x86_64__),2
defined(HAVE_ALTIVEC),1
(!(defined(_M_ARM) || defined(_M_ARM64))) && (!(defined(_M_IX86) || defined (_M_X64))),4
!defined(lua_assert),1
(!(INT_MAX-20 < 32760)) && (INT_MAX > 2147483640L),2
(defined(_WIN32)) && (defined(_MSC_VER)),2
defined(JEMALLOC_RETAIN),1
!(EV_MULTIPLICITY),1
(((defined(HAVE_BACKTRACE)) && (defined(__APPLE__) && !defined(MAC_OS_X_VERSION_10_6))) && (!(defined(__x86_64__)))) && (!(defined(__i386__))),5
(!(!defined(JEMALLOC_BACKGROUND_THREAD))) && (defined(JEMALLOC_HAVE_SCHED_SETAFFINITY)),2
(!((ULONG_MAX == 4294967295UL))) && ((ULONG_MAX == 18446744073709551615ULL)),1
((!defined(BYTE_ORDER)) && (!((BSD >= 199103)))) && (defined(linux) || defined(__linux__)),4
defined(__linux__) || defined(__FreeBSD__),2
(defined(USE_OPENSSL)) && (!(defined(TLS1_3_VERSION))),2
((!((defined(__i386__) || defined(__amd64__) || defined(__x86_64__)))) && ((defined(_MSC_VER)))) && ((LG_SIZEOF_PTR == 3)),5
((!defined(REDISMODULE_CORE)) && (!defined(REDISMODULE_ATTR_UNUSED))) && (defined(__GNUC__)),3
LZF_STATE_ARG,1
defined(_MSC_VER) && !defined(__clang__),2
((((!(defined(__linux__))) && (!((defined __FreeBSD__ || defined __OpenBSD__)))) && (!(defined __NetBSD__))) && (!(defined __HAIKU__))) && (!((defined __APPLE__ && defined(MAC_OS_X_VERSION_10_7)))),7
defined(HIREDIS_USE_CRYPTO_LOCKS),1
((((defined(HAVE_BACKTRACE)) && (!(defined(__APPLE__) && defined(MAC_OS_X_VERSION_10_6)))) && (defined(__linux__))) && (!(defined(__i386__) || ((defined(__X86_64__) || defined(__x86_64__)) && defined(__ILP32__))))) && (defined(__X86_64__) || defined(__x86_64__)),8
((((((!(MEXP == 607)) && (!(MEXP == 1279))) && (!(MEXP == 2281))) && (!(MEXP == 4253))) && (!(MEXP == 11213))) && (!(MEXP == 19937))) && (MEXP == 44497),1
((!defined(BYTE_ORDER)) && (!((BSD >= 199103)))) && (!(defined(linux) || defined(__linux__))),4
(((!(defined(HAVE_PROC_SOMAXCONN))) && (!(defined(HAVE_SYSCTL_KIPC_SOMAXCONN)))) && (!(defined(HAVE_SYSCTL_KERN_SOMAXCONN)))) && (defined(SOMAXCONN)),4
!((defined(JEMALLOC_DEBUG) && defined(JEMALLOC_FILL))),2
((!defined(_MSC_STDINT_H_)) && (!defined(__cplusplus) || defined(__STDC_LIMIT_MACROS))) && (defined(_WIN64)),4
(!(defined(__APPLE__) || defined(__FreeBSD__))) && (defined(__OpenBSD__)),3
(USE_REP_MOVSB) && ((__i386 || __amd64) && __GNUC__ >= 3),4
(!defined(REDISMODULE_CORE)) && (!defined(REDISMODULE_ATTR_UNUSED)),2
!(defined(__i386__) || defined(__x86_64__) || (defined(__sparc__) && defined(__arch64__))),4
(!defined(REDISMODULE_CORE)) && (!defined(REDISMODULE_ATTR_PRINTF)),2
(defined(JEMALLOC_PROC_SYS_VM_OVERCOMMIT_MEMORY)) && (defined(JEMALLOC_USE_SYSCALL) && defined(SYS_close)),3
((((((((defined(HAVE_BACKTRACE)) && (!(defined(__APPLE__) && !defined(MAC_OS_X_VERSION_10_6)))) && (!(defined(__APPLE__) && defined(MAC_OS_X_VERSION_10_6)))) && (defined(__linux__))) && (!(defined(__i386__) || ((defined(__X86_64__) || defined(__x86_64__)) && defined(__ILP32__))))) && (!(defined(__X86_64__) || defined(__x86_64__)))) && (!(defined(__ia64__)))) && (!(defined(__arm__)))) && (defined(__aarch64__)),11
!(defined(__FreeBSD__)),1
(defined(USE_JEMALLOC)) && (BYTE_ORDER == BIG_ENDIAN),3
(defined(LUA_COMPAT_LSTR)) && (LUA_COMPAT_LSTR == 1),1
!(SIZE_Bx < LUAI_BITSINT-1),3
(((defined(__unix__) || defined(__unix) || defined(unix) || (defined(__APPLE__) && defined(__MACH__))) && (!(defined(CTL_HW) && (defined(HW_MEMSIZE) || defined(HW_PHYSMEM64))))) && (!(defined(_SC_PHYS_PAGES) && defined(_SC_PAGESIZE)))) && (!(defined(CTL_HW) && (defined(HW_PHYSMEM) || defined(HW_REALMEM)))),12
defined(_M_ARM) || defined(_M_ARM64),2
defined(LUA_USE_DLOPEN),1
((((((((defined(HAVE_BACKTRACE)) && (!(defined(__APPLE__) && !defined(MAC_OS_X_VERSION_10_6)))) && (!(defined(__APPLE__) && defined(MAC_OS_X_VERSION_10_6)))) && (defined(__linux__))) && (!(defined(__i386__) || ((defined(__X86_64__) || defined(__x86_64__)) && defined(__ILP32__))))) && (!(defined(__X86_64__) || defined(__x86_64__)))) && (!(defined(__ia64__)))) && (!(defined(__arm__)))) && (!(defined(__aarch64__))),11
!defined(HAVE_SETPROCTITLE),1
defined(HAVE_LIBSYSTEMD),1
(defined(REDIS_TEST)) && (ULONG_MAX >= 0xffffffffffffffff),2
(defined(HAVE_BACKTRACE)) && (defined(__APPLE__) && !defined(MAC_OS_X_VERSION_10_6)),3
!(defined(JEMALLOC_STATS)),1
(((!(defined(HAVE_PROC_STAT))) && (!(defined(HAVE_TASKINFO)))) && (defined(__FreeBSD__) || defined(__DragonFly__))) && (!(defined(__FreeBSD__))),4
(!(defined(_MSC_VER) && !defined(__clang__))) && ((defined(__GNUC__) && ((__GNUC__ > 4) || ((__GNUC__ == 4) && (__GNUC_MINOR__ > 5)))) || defined(__clang__)),4
defined(JEMALLOC_PTHREAD_CREATE_WRAPPER),1
(!(defined(__linux__))) && (!(defined(__APPLE__))),2
defined(HAVE_ALTIVEC) && !defined(BIG_ENDIAN64),2
(defined(REDIS_TEST)) && (!(QL_TEST_VERBOSE)),2
(!HAVE_SETPROCTITLE) && ((defined __linux || defined __APPLE__)),3
!((BYTE_ORDER == BIG_ENDIAN)),2
defined(NODUMP),1
!(!defined(JEMALLOC_ATOMIC_U64)),1
((defined(USE_OPENSSL)) && (!(OPENSSL_VERSION_NUMBER < 0x10100000L))) && (!(OPENSSL_VERSION_NUMBER < 0x10101000L)),2
defined(HAVE_SYSCTL_KIPC_SOMAXCONN) || defined(HAVE_SYSCTL_KERN_SOMAXCONN),2
((defined(HAVE_BACKTRACE)) && (!(defined(__APPLE__) && !defined(MAC_OS_X_VERSION_10_6)))) && (defined(__APPLE__) && defined(MAC_OS_X_VERSION_10_6)),3
!(defined(JEMALLOC_DEBUG)),1
(((!defined(BYTE_ORDER)) && (!((BSD >= 199103)))) && (!(defined(linux) || defined(__linux__)))) && (defined(sel) || defined(pyr) || defined(mc68000) || defined(sparc) || defined(is68k) || defined(tahoe) || defined(ibm032) || defined(ibm370) || defined(MIPSEB) || defined(_MIPSEB) || defined(_IBMR2) || defined(DGUX) ||defined(apollo) || defined(__convex__) || defined(_CRAY) || defined(__hppa) || defined(__hp9000) || defined(__hp9000s300) || defined(__hp9000s700) || defined (BIT_ZERO_ON_LEFT) || defined(m68k) || defined(__sparc)),26
(!defined(FRST)) && (ULTRA_FAST),2
(!(defined(HAVE_MALLOC_SIZE))) && (!(defined(__sun) || defined(__sparc) || defined(__sparc__))),4
defined(__GNUC__) && !defined(__clang__) && (defined(__x86_64__) || defined(__i386__)),4
(!(defined(JEMALLOC_SYSCTL_VM_OVERCOMMIT))) && (defined(JEMALLOC_PROC_SYS_VM_OVERCOMMIT_MEMORY)),2
(!(defined(_WIN32))) && (!((defined(JEMALLOC_OS_UNFAIR_LOCK)))),2
(defined(_MSC_VER)) && (!defined(snprintf)),2
(!(!defined(_WIN32))) && (defined(_WIN64)),2
"(((__i386 || __amd64 || __powerpc__) && __GNUC__) && ((defined(__GLIBC__) && defined(__GLIBC_PREREQ)))) && ((GNUC_VERSION >= 40100 && __GLIBC_PREREQ(2, 6)))",6
!defined(__ATOMIC_VAR_FORCE_SYNC_MACROS) && defined(__STDC_VERSION__) && (__STDC_VERSION__ >= 201112L) && !defined(__STDC_NO_ATOMICS__),3
!(defined(HAVE_EVPORT)),1
((((((((((!(MEXP == 607)) && (!(MEXP == 1279))) && (!(MEXP == 2281))) && (!(MEXP == 4253))) && (!(MEXP == 11213))) && (!(MEXP == 19937))) && (!(MEXP == 44497))) && (!(MEXP == 86243))) && (!(MEXP == 132049))) && (!(MEXP == 216091))) && (defined(__GNUC__)),2
(defined(_MSC_VER)) && (!defined(inline)),2
!(defined(JEMALLOC_LOG)),1
((((((defined(HAVE_BACKTRACE)) && (!(defined(__APPLE__) && defined(MAC_OS_X_VERSION_10_6)))) && (!(defined(__linux__)))) && (!(defined(__FreeBSD__)))) && (defined(__OpenBSD__))) && (!(defined(__x86_64__)))) && (defined(__i386__)),8
!(defined(LUA_USE_APICHECK)),1
(defined(HAVE_BACKTRACE)) && (!defined(__OpenBSD__)),2
((((((defined(HAVE_BACKTRACE)) && (!(defined(__APPLE__) && !defined(MAC_OS_X_VERSION_10_6)))) && (!(defined(__APPLE__) && defined(MAC_OS_X_VERSION_10_6)))) && (defined(__linux__))) && (!(defined(__i386__) || ((defined(__X86_64__) || defined(__x86_64__)) && defined(__ILP32__))))) && (!(defined(__X86_64__) || defined(__x86_64__)))) && (defined(__ia64__)),9
!defined(assert_not_implemented),1
(!(defined(LUA_DL_DLOPEN))) && (defined(LUA_DL_DLL)),2
(defined(loslib_c) || defined(luaall_c)) && (!(defined(LUA_USE_MKSTEMP))),3
defined(LUA_COMPAT_GETN),1
(LUA_VERSION_NUM >= 502),1
(!defined(_WIN32)) && (!(defined(O_CLOEXEC))),2
defined(_MSC_VER),1
defined (__aarch64__) && !defined(__arm64__),2
defined(JEMALLOC_LAZY_LOCK) && !defined(_WIN32),2
defined(JEMALLOC_LAZY_LOCK),1
((!(defined(USE_TCMALLOC))) && (defined(USE_JEMALLOC))) && (!((JEMALLOC_VERSION_MAJOR == 2 && JEMALLOC_VERSION_MINOR >= 1) || (JEMALLOC_VERSION_MAJOR > 2))),4
(!defined(LG_QUANTUM)) && (defined(__m68k__)),2
(defined(LUA_NUMBER_DOUBLE)) && (defined(SWAPPED_DOUBLE)),2
!(defined(LUA_NUMBER_DOUBLE)),1
defined(JEMALLOC_MALLOC_THREAD_CLEANUP) || defined(_WIN32),2
!defined(REDISMODULE_CORE),1
(!(defined(_WIN32))) && (defined(JEMALLOC_PURGE_MADVISE_FREE)),2
((!(defined(HAVE_EVPORT))) && (!(defined(HAVE_EPOLL)))) && (!(defined(HAVE_KQUEUE))),3
defined(USE_TCMALLOC),1
(LG_SIZEOF_PTR == 3),1
(!defined(HAVE_SETPROCTITLE)) && (!((defined __NetBSD__ || defined __FreeBSD__ || defined __OpenBSD__ || defined __DragonFly__))),5
defined(CKH_COUNT),1
(!(RTREE_NSB <= 10)) && (RTREE_NSB <= 36),1
!(defined(JEMALLOC_HAVE_MADVISE_HUGE)),1
(!(INT_MAX-20 < 32760)) && (!(INT_MAX > 2147483640L)),2
(((defined(HAVE_BACKTRACE)) && (!(defined(__APPLE__) && !defined(MAC_OS_X_VERSION_10_6)))) && (defined(__APPLE__) && defined(MAC_OS_X_VERSION_10_6))) && (defined(_STRUCT_X86_THREAD_STATE64) && !defined(__i386__)),5
!(LG_SIZEOF_INT == 2),1
!((LG_SIZEOF_PTR == 3 && !defined(JEMALLOC_BIG_ENDIAN))),2
!defined(JEMALLOC_FREE_JUNK),1
!defined(NO_SANITIZE),1
defined(USE_PROCESSOR_CLOCK) && defined(__x86_64__) && defined(__linux__),3
((!(RTREE_HEIGHT == 1)) && (!(RTREE_HEIGHT == 2))) && (RTREE_HEIGHT == 3),1
defined(SETPROCTITLE_TEST_MAIN),1
(defined(USE_TCMALLOC)) && ((TC_VERSION_MAJOR == 1 && TC_VERSION_MINOR >= 6) || (TC_VERSION_MAJOR > 1)),3
defined(__BIG_ENDIAN__) && !defined(__amd64) && !defined(BIG_ENDIAN64),3
defined(_WIN32),1
(defined(USE_OPENSSL)) && (defined(TLS1_3_VERSION)),2
(!(defined(_WIN32))) && (!(defined(JEMALLOC_HAVE_SCHED_GETCPU))),2
((!(MEXP == 607)) && (!(MEXP == 1279))) && (MEXP == 2281),1
defined(DISABLE_INVALID_NUMBERS) && !defined(USE_INTERNAL_FPCONV),2
defined(HAVE_PROC_MAPS),1
SC_LG_TINY_MIN == 0,1
defined(__DragonFly__),1
defined(LUA_BUILD_AS_DLL),1
defined(RB_COMPACT),1
!(STRICT_ALIGN),1
((defined(_WIN32)) && (defined(_WIN64))) && (LG_VADDR <= 32),3
