"sep=,"
FILENAME,LOC,NOFC,LOF,ANDAVG,ANDSTDEV,SDEGMEAN,SDEGSTD,TDEGMEAN,TDEGSTD,HOM,HET,HOHE,GRANGL,GRANFL,GRANBL,GRANSL,GRANEL,GRANML,GRANERR,NDMAX,NOFPFCMEAN,NOFPFCSTD
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/pax/pat_rep.c.xml,589,2,94,1.0714285714285714,0.2672612419124243,,,,,,,,8,0,0,0,0,0,16,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/pax/pat_rep.h.xml,13,1,2,1.0,0,,,,,,,,0,2,0,0,0,0,0,1,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/pax/pax.c.xml,184,1,5,1.6666666666666667,0.5773502691896257,,,,,,,,3,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/pax/pax.h.xml,91,1,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/pax/sel_subs.c.xml,333,2,5,1.25,0.5,,,,,,,,2,0,0,0,0,0,4,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/pax/sel_subs.h.xml,23,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/pax/tables.c.xml,575,1,1,1.5,0.7071067811865476,,,,,,,,2,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/pax/tables.h.xml,51,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/pax/tar.c.xml,608,2,51,1.125,0.3535533905932738,,,,,,,,4,0,0,0,0,0,8,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/pax/tar.h.xml,76,1,12,1.0,0.0,,,,,,,,3,0,0,0,0,0,0,1,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/pax/tty_subs.c.xml,95,1,1,1.5,0.7071067811865476,,,,,,,,2,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/pkill/pkill.c.xml,693,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/ps/extern.h.xml,59,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/ps/fmt.c.xml,95,1,1,1.5,0.7071067811865476,,,,,,,,2,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/ps/keyword.c.xml,304,1,1,1.5,0.7071067811865476,,,,,,,,2,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/ps/nlist.c.xml,31,1,1,1.5,0.7071067811865476,,,,,,,,2,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/ps/print.c.xml,681,1,1,1.5,0.7071067811865476,,,,,,,,2,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/ps/ps.c.xml,1091,2,27,1.125,0.3535533905932738,,,,,,,,5,0,0,0,0,0,5,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/ps/ps.h.xml,43,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/pwait/pwait.c.xml,165,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/pwd/pwd.c.xml,72,1,5,1.6666666666666667,0.5773502691896257,,,,,,,,3,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/realpath/realpath.c.xml,46,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/rm/rm.c.xml,432,1,5,1.6666666666666667,0.5773502691896257,,,,,,,,3,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/rmdir/rmdir.c.xml,83,1,5,1.6666666666666667,0.5773502691896257,,,,,,,,3,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/setfacl/file.c.xml,38,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/setfacl/mask.c.xml,47,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/setfacl/merge.c.xml,198,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/setfacl/remove.c.xml,100,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/setfacl/setfacl.c.xml,411,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/setfacl/setfacl.h.xml,22,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/setfacl/util.c.xml,44,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/alias.c.xml,187,1,1,1.5,0.7071067811865476,,,,,,,,2,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/alias.h.xml,9,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/arith.h.xml,4,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/arith_yacc.c.xml,278,4,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/arith_yacc.h.xml,51,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/arith_yylex.c.xml,235,4,1,1.0,0,,,,,,,,1,0,0,0,0,0,0,1,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/bltin/bltin.h.xml,35,1,25,1.0,0,,,,,,,,2,0,0,0,0,0,0,1,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/bltin/echo.c.xml,63,1,2,1.0,0.0,,,,,,,,0,0,0,0,0,0,2,1,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/cd.c.xml,311,1,1,1.5,0.7071067811865476,,,,,,,,2,0,0,0,0,0,0,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/cd.h.xml,2,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/error.c.xml,105,2,9,1.25,0.5,,,,,,,,2,0,0,0,0,0,2,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/error.h.xml,28,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/eval.c.xml,1082,3,6,1.1428571428571428,0.3779644730092273,,,,,,,,3,0,0,0,0,0,4,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/eval.h.xml,26,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/exec.c.xml,589,3,13,1.25,0.5,,,,,,,,2,0,0,0,0,0,2,2,,
/home/user/cppstats/test/freeBSD_res/_cppstats/freebsd-src/bin/sh/exec.h.xml,32,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,
